
                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
2026-09-20 20:28:10,675 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-09-20 20:28:10,676 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: NVIDIA GB10, MFU will show as 0%
GPU: NVIDIA GB10 | Peak FLOPS (BF16): inf
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 121 (bf16 supported))
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
WARNING: SDPA has no support for sliding window attention (window_pattern='SSSL'). Your GPU utilization will be terrible.
WARNING: Recommend using --window-pattern L for full context attention without alternating sliding window patterns.
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "SSSL"
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,088
scalars                 : 50
total                   : 286,261,730
Estimated FLOPs per token: 7.596960e+08
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Calculated number of iterations from target data:param ratio: 2,520
Total number of training tokens: 1,321,205,760
Tokens : Scaling params ratio: 12.00
Total training FLOPs estimate: 1.003715e+18
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 32,768
Total batch size 524,288 => gradient accumulation steps: 16
/home/shuqing/miniconda3/lib/python3.14/site-packages/nvidia_cutlass_dsl/dsl_packages/cutlass/base_dsl/dsl.py:2463: UserWarning: Argument aux_data (position 17) cannot be converted to a JitArgument for function 'cutlass___call___flash_attn_4flash_fwd_sm120FlashAttentionForwardSm120_object_at__Tensorgmemoi64i64i641_Tensorgmemoi64i64i641_Tensorgmemoi64i64i641_Tensorgmemoi64i64i641_Tensorgmem'. Its type `<class 'flash_attn_4.utils.AuxData'>` is not supported. If the value is known at compile time, annotate it: `aux_data: Constexpr`. Otherwise, implement the `JitArgument` or `DynamicExpression` protocol for type `<class 'flash_attn_4.utils.AuxData'>`, or register a custom argument adapter.
  exe_args, func_types, adapted_args = self.generate_mlir_function_types(
Step 00000 | Validation bpb: 3.165336
/home/shuqing/miniconda3/lib/python3.14/site-packages/nvidia_cutlass_dsl/dsl_packages/cutlass/base_dsl/dsl.py:2463: UserWarning: Argument aux_data (position 21) cannot be converted to a JitArgument for function 'cutlass___call___flash_attn_4flash_bwd_sm120FlashAttentionBackwardSm120_object_at__Tensorgmemoi64i64i641_Tensorgmemoi64i64i641_Tensorgmemoi64i64i641_Tensorgmemoi64i64i641_Tensorgme'. Its type `<class 'flash_attn_4.utils.AuxData'>` is not supported. If the value is known at compile time, annotate it: `aux_data: Constexpr`. Otherwise, implement the `JitArgument` or `DynamicExpression` protocol for type `<class 'flash_attn_4.utils.AuxData'>`, or register a custom argument adapter.
  exe_args, func_types, adapted_args = self.generate_mlir_function_types(
step 00000/02520 (0.00%) | loss: 10.397154 | lrm: 0.03 | dt: 14209.52ms | tok/sec: 36,896 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/02520 (0.04%) | loss: 10.384466 | lrm: 0.05 | dt: 10371.54ms | tok/sec: 50,550 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00002/02520 (0.08%) | loss: 10.362110 | lrm: 0.07 | dt: 10338.30ms | tok/sec: 50,713 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00003/02520 (0.12%) | loss: 10.329272 | lrm: 0.10 | dt: 10387.34ms | tok/sec: 50,473 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00004/02520 (0.16%) | loss: 10.280341 | lrm: 0.12 | dt: 10400.74ms | tok/sec: 50,408 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00005/02520 (0.20%) | loss: 10.197920 | lrm: 0.15 | dt: 10362.65ms | tok/sec: 50,593 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 6 | total time: 0.00m
step 00006/02520 (0.24%) | loss: 10.079960 | lrm: 0.17 | dt: 10388.66ms | tok/sec: 50,467 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 7 | total time: 0.00m
step 00007/02520 (0.28%) | loss: 9.876982 | lrm: 0.20 | dt: 10391.84ms | tok/sec: 50,451 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 8 | total time: 0.00m
step 00008/02520 (0.32%) | loss: 9.580165 | lrm: 0.23 | dt: 10382.28ms | tok/sec: 50,498 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 9 | total time: 0.00m
step 00009/02520 (0.36%) | loss: 9.356150 | lrm: 0.25 | dt: 10386.88ms | tok/sec: 50,475 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 11 | total time: 0.00m
step 00010/02520 (0.40%) | loss: 9.118230 | lrm: 0.28 | dt: 10407.85ms | tok/sec: 50,374 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 12 | total time: 0.00m
step 00039/02520 (1.55%) | loss: 6.014582 | lrm: 1.00 | dt: 14511.07ms | tok/sec: 36,130 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 42 | total time: 5.12m | eta: 437.7m
step 00040/02520 (1.59%) | loss: 5.981794 | lrm: 1.00 | dt: 12304.98ms | tok/sec: 42,607 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 43 | total time: 5.32m | eta: 439.9m
step 00041/02520 (1.63%) | loss: 5.962332 | lrm: 1.00 | dt: 10413.88ms | tok/sec: 50,345 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 43 | total time: 5.49m | eta: 439.4m
step 00042/02520 (1.67%) | loss: 5.934659 | lrm: 1.00 | dt: 10420.86ms | tok/sec: 50,311 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 44 | total time: 5.67m | eta: 439.0m
step 00043/02520 (1.71%) | loss: 5.910960 | lrm: 1.00 | dt: 10404.48ms | tok/sec: 50,390 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 45 | total time: 5.84m | eta: 438.5m
step 00044/02520 (1.75%) | loss: 5.875169 | lrm: 1.00 | dt: 10421.32ms | tok/sec: 50,309 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 46 | total time: 6.02m | eta: 438.1m
step 00045/02520 (1.79%) | loss: 5.849469 | lrm: 1.00 | dt: 10433.48ms | tok/sec: 50,250 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 47 | total time: 6.19m | eta: 437.7m
step 00046/02520 (1.83%) | loss: 5.832371 | lrm: 1.00 | dt: 10379.28ms | tok/sec: 50,512 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 48 | total time: 6.36m | eta: 437.2m
step 00047/02520 (1.87%) | loss: 5.813118 | lrm: 1.00 | dt: 10421.20ms | tok/sec: 50,309 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 49 | total time: 6.54m | eta: 436.9m
step 00048/02520 (1.90%) | loss: 5.787029 | lrm: 1.00 | dt: 10413.10ms | tok/sec: 50,348 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 50 | total time: 6.71m | eta: 436.5m
step 00049/02520 (1.94%) | loss: 5.756209 | lrm: 1.00 | dt: 10391.27ms | tok/sec: 50,454 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 51 | total time: 6.88m | eta: 436.1m
step 00050/02520 (1.98%) | loss: 5.721747 | lrm: 1.00 | dt: 10424.63ms | tok/sec: 50,293 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 52 | total time: 7.06m | eta: 435.7m
step 00051/02520 (2.02%) | loss: 5.688955 | lrm: 1.00 | dt: 10414.04ms | tok/sec: 50,344 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 53 | total time: 7.23m | eta: 435.4m
step 00052/02520 (2.06%) | loss: 5.674954 | lrm: 1.00 | dt: 10397.36ms | tok/sec: 50,425 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 54 | total time: 7.40m | eta: 435.0m
step 00053/02520 (2.10%) | loss: 5.652819 | lrm: 1.00 | dt: 10424.83ms | tok/sec: 50,292 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 55 | total time: 7.58m | eta: 434.7m
step 00054/02520 (2.14%) | loss: 5.627366 | lrm: 1.00 | dt: 10416.50ms | tok/sec: 50,332 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 56 | total time: 7.75m | eta: 434.4m
step 00055/02520 (2.18%) | loss: 5.612111 | lrm: 1.00 | dt: 10402.28ms | tok/sec: 50,401 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 57 | total time: 7.92m | eta: 434.1m
step 00056/02520 (2.22%) | loss: 5.594614 | lrm: 1.00 | dt: 10395.92ms | tok/sec: 50,432 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 58 | total time: 8.10m | eta: 433.7m
step 00057/02520 (2.26%) | loss: 5.561508 | lrm: 1.00 | dt: 10430.77ms | tok/sec: 50,263 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 59 | total time: 8.27m | eta: 433.5m
step 00058/02520 (2.30%) | loss: 5.545467 | lrm: 1.00 | dt: 10415.07ms | tok/sec: 50,339 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 60 | total time: 8.44m | eta: 433.2m
step 00059/02520 (2.34%) | loss: 5.535812 | lrm: 1.00 | dt: 10380.82ms | tok/sec: 50,505 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 61 | total time: 8.62m | eta: 432.8m
step 00060/02520 (2.38%) | loss: 5.496096 | lrm: 1.00 | dt: 10430.20ms | tok/sec: 50,266 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 62 | total time: 8.79m | eta: 432.6m
step 00061/02520 (2.42%) | loss: 5.462448 | lrm: 1.00 | dt: 10402.16ms | tok/sec: 50,401 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 63 | total time: 8.97m | eta: 432.3m
step 00062/02520 (2.46%) | loss: 5.443784 | lrm: 1.00 | dt: 10401.16ms | tok/sec: 50,406 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 64 | total time: 9.14m | eta: 432.0m
step 00063/02520 (2.50%) | loss: 5.412728 | lrm: 1.00 | dt: 10430.10ms | tok/sec: 50,266 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 65 | total time: 9.31m | eta: 431.7m
step 00064/02520 (2.54%) | loss: 5.385516 | lrm: 1.00 | dt: 10410.37ms | tok/sec: 50,362 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 66 | total time: 9.49m | eta: 431.4m
step 00065/02520 (2.58%) | loss: 5.354729 | lrm: 1.00 | dt: 10426.27ms | tok/sec: 50,285 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 67 | total time: 9.66m | eta: 431.2m
step 00066/02520 (2.62%) | loss: 5.335109 | lrm: 1.00 | dt: 10389.40ms | tok/sec: 50,463 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 68 | total time: 9.83m | eta: 430.9m
step 00067/02520 (2.66%) | loss: 5.306374 | lrm: 1.00 | dt: 10410.82ms | tok/sec: 50,359 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 69 | total time: 10.01m | eta: 430.6m
step 00068/02520 (2.70%) | loss: 5.275384 | lrm: 1.00 | dt: 10430.89ms | tok/sec: 50,263 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 70 | total time: 10.18m | eta: 430.4m
step 00069/02520 (2.74%) | loss: 5.268390 | lrm: 1.00 | dt: 10383.35ms | tok/sec: 50,493 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 71 | total time: 10.35m | eta: 430.1m
step 00070/02520 (2.78%) | loss: 5.243839 | lrm: 1.00 | dt: 10404.28ms | tok/sec: 50,391 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 72 | total time: 10.53m | eta: 429.8m
step 00071/02520 (2.82%) | loss: 5.230473 | lrm: 1.00 | dt: 10411.65ms | tok/sec: 50,355 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 72 | total time: 10.70m | eta: 429.6m
step 00072/02520 (2.86%) | loss: 5.227037 | lrm: 1.00 | dt: 10395.10ms | tok/sec: 50,436 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 73 | total time: 10.87m | eta: 429.3m
step 00073/02520 (2.90%) | loss: 5.205824 | lrm: 1.00 | dt: 10409.96ms | tok/sec: 50,364 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 74 | total time: 11.05m | eta: 429.1m
step 00074/02520 (2.94%) | loss: 5.181026 | lrm: 1.00 | dt: 10404.01ms | tok/sec: 50,392 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 75 | total time: 11.22m | eta: 428.8m
step 00075/02520 (2.98%) | loss: 5.152191 | lrm: 1.00 | dt: 10410.15ms | tok/sec: 50,363 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 76 | total time: 11.39m | eta: 428.6m
step 00076/02520 (3.02%) | loss: 5.141004 | lrm: 1.00 | dt: 10415.64ms | tok/sec: 50,336 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 77 | total time: 11.57m | eta: 428.3m
step 00077/02520 (3.06%) | loss: 5.126461 | lrm: 1.00 | dt: 10429.47ms | tok/sec: 50,269 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 78 | total time: 11.74m | eta: 428.1m
step 00078/02520 (3.10%) | loss: 5.103620 | lrm: 1.00 | dt: 10420.28ms | tok/sec: 50,314 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 79 | total time: 11.91m | eta: 427.9m
step 00079/02520 (3.13%) | loss: 5.084810 | lrm: 1.00 | dt: 10405.57ms | tok/sec: 50,385 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 80 | total time: 12.09m | eta: 427.6m
step 00080/02520 (3.17%) | loss: 5.058210 | lrm: 1.00 | dt: 10419.70ms | tok/sec: 50,316 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 81 | total time: 12.26m | eta: 427.4m
